"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,80,0.2,"TT",14.2704438248216
75,85,0.2,"TT",14.5127847614904
75,90,0.2,"TT",14.6262299719583
75,95,0.2,"TT",17.5511994676581
75,100,0.2,"TT",17.3396064341257
75,80,0.2,"TT",15.7630804149154
75,85,0.2,"TT",13.5498843502424
75,90,0.2,"TT",15.1444726598345
75,95,0.2,"TT",17.5497614366747
75,100,0.2,"TT",18.0994834825341
75,80,0.2,"TT",17.077375277926
75,85,0.2,"TT",13.9395824486107
75,90,0.2,"TT",17.4178609226567
75,95,0.2,"TT",16.4516240139978
75,100,0.2,"TT",18.9919629884337
75,80,0.2,"TT",13.5267930798502
75,85,0.2,"TT",14.7818130348199
75,90,0.2,"TT",18.1778083000083
75,95,0.2,"TT",15.698128466623
75,100,0.2,"TT",18.7048480189661
75,80,0.2,"TT",14.4932140680942
75,85,0.2,"TT",15.0122240381891
75,90,0.2,"TT",15.7962294998397
75,95,0.2,"TT",15.3541712690021
75,100,0.2,"TT",19.8681076077412
75,80,0.2,"TT",14.2535465047458
75,85,0.2,"TT",14.5280863726603
75,90,0.2,"TT",15.9689797189648
75,95,0.2,"TT",15.4999840778985
75,100,0.2,"TT",20.3353850268224
75,80,0.2,"TT",14.4230630510216
75,85,0.2,"TT",15.8133457042025
75,90,0.2,"TT",15.2947492954409
75,95,0.2,"TT",17.3522456436647
75,100,0.2,"TT",18.4433631559711
75,80,0.2,"TT",13.9758283197459
75,85,0.2,"TT",16.0409462213714
75,90,0.2,"TT",14.7119103756107
75,95,0.2,"TT",16.6586921713199
75,100,0.2,"TT",17.4772679173113
75,80,0.2,"TT",15.3902803849953
75,85,0.2,"TT",13.8415096903559
75,90,0.2,"TT",15.8728337104071
75,95,0.2,"TT",16.9700747130124
75,100,0.2,"TT",19.8346471382785
75,80,0.2,"TT",14.692395061541
75,85,0.2,"TT",15.1231986003824
75,90,0.2,"TT",16.9088137861316
75,95,0.2,"TT",17.4330539668552
75,100,0.2,"TT",18.6138653502184
75,80,0.2,"TT",13.1737458426037
75,85,0.2,"TT",14.06974193432
75,90,0.2,"TT",15.6081220440338
75,95,0.2,"TT",15.2515259685345
75,100,0.2,"TT",16.7767833665038
75,80,0.2,"TT",15.8347583673841
75,85,0.2,"TT",13.8349250817037
75,90,0.2,"TT",16.9260353029839
75,95,0.2,"TT",16.2414840078538
75,100,0.2,"TT",19.6449784763202
75,80,0.2,"TT",14.2803148150012
75,85,0.2,"TT",14.877823025221
75,90,0.2,"TT",16.335330069071
75,95,0.2,"TT",16.8079862877992
75,100,0.2,"TT",18.6020359316156
75,80,0.2,"TT",16.0428592789225
75,85,0.2,"TT",14.3234206528719
75,90,0.2,"TT",16.032772820353
75,95,0.2,"TT",19.8673264612918
75,100,0.2,"TT",17.2143376826296
75,80,0.2,"TT",15.1292431073228
75,85,0.2,"TT",16.2460821879541
75,90,0.2,"TT",15.5157628629317
75,95,0.2,"TT",19.0500374957882
75,100,0.2,"TT",17.577307238135
75,80,0.2,"TT",15.4857412830599
75,85,0.2,"TT",12.9714163137194
75,90,0.2,"TT",17.8877162178644
75,95,0.2,"TT",16.0526576849997
75,100,0.2,"TT",19.4015335248412
75,80,0.2,"TT",14.0633652354513
