"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,40,0.2,"TT",19.4581946520759
75,45,0.2,"TT",18.2991751025005
75,50,0.2,"TT",19.0872950565956
75,55,0.2,"TT",15.8684540144709
75,60,0.2,"TT",16.6316969821664
75,65,0.2,"TT",16.2617880515865
75,70,0.2,"TT",15.1726714765508
75,75,0.2,"TT",15.2188963822318
75,40,0.2,"TT",20.2418898267079
75,45,0.2,"TT",17.5600523921508
75,50,0.2,"TT",17.4717930551194
75,55,0.2,"TT",16.8561614609233
75,60,0.2,"TT",15.0395193076295
75,65,0.2,"TT",16.0873693761477
75,70,0.2,"TT",15.8933680935695
75,75,0.2,"TT",16.3679096241848
75,40,0.2,"TT",17.7398718438561
75,45,0.2,"TT",18.2012717936111
75,50,0.2,"TT",16.0929345018477
75,55,0.2,"TT",16.2642758027098
75,60,0.2,"TT",16.3029112334547
75,65,0.2,"TT",16.8941052155658
75,70,0.2,"TT",15.408578535884
75,75,0.2,"TT",14.5533850989454
75,40,0.2,"TT",20.5042419671142
75,45,0.2,"TT",17.9374408839456
75,50,0.2,"TT",18.167707481783
75,55,0.2,"TT",16.9676935725256
75,60,0.2,"TT",16.4909177712697
75,65,0.2,"TT",15.8400362280715
75,70,0.2,"TT",16.3916259035812
75,75,0.2,"TT",15.5893689830997
75,40,0.2,"TT",19.209728934279
75,45,0.2,"TT",18.9688973128379
75,50,0.2,"TT",16.3375699313701
75,55,0.2,"TT",18.2952469798438
75,60,0.2,"TT",17.2511696880664
75,65,0.2,"TT",15.7270864912532
75,70,0.2,"TT",15.3021529843808
75,75,0.2,"TT",14.8831709591885
75,40,0.2,"TT",17.6330793593315
75,45,0.2,"TT",16.5992691087454
75,50,0.2,"TT",17.2845538575866
75,55,0.2,"TT",18.7973970943066
75,60,0.2,"TT",17.8732026957202
75,65,0.2,"TT",15.4002350037023
75,70,0.2,"TT",15.8807543344166
75,75,0.2,"TT",15.339717103684
75,40,0.2,"TT",17.9789819501556
75,45,0.2,"TT",19.0719625823407
75,50,0.2,"TT",17.195771964928
75,55,0.2,"TT",18.889792277068
75,60,0.2,"TT",15.616837314187
75,65,0.2,"TT",17.100421022775
75,70,0.2,"TT",15.4129021577457
75,75,0.2,"TT",15.50878233807
75,40,0.2,"TT",18.9498741478957
75,45,0.2,"TT",17.5706900919563
75,50,0.2,"TT",16.6925393272242
75,55,0.2,"TT",16.1989587032495
75,60,0.2,"TT",16.0784696086175
75,65,0.2,"TT",15.8902545473648
75,70,0.2,"TT",13.311747810748
75,75,0.2,"TT",17.1889131332415
75,40,0.2,"TT",18.1855464915963
75,45,0.2,"TT",17.7762536794728
75,50,0.2,"TT",18.56752302321
75,55,0.2,"TT",17.5405427025871
75,60,0.2,"TT",14.5964043738503
75,65,0.2,"TT",15.7347552628707
75,70,0.2,"TT",16.2763824738296
75,75,0.2,"TT",13.6658643859038
75,40,0.2,"TT",17.9027209382239
75,45,0.2,"TT",17.3019134154199
75,50,0.2,"TT",17.8354551692907
75,55,0.2,"TT",16.644622227411
75,60,0.2,"TT",16.0075225423011
75,65,0.2,"TT",16.1681782042347
75,70,0.2,"TT",14.6185701500191
75,75,0.2,"TT",14.6016834127739
75,40,0.2,"TT",17.7322914024025
75,45,0.2,"TT",18.5708999110927
75,50,0.2,"TT",16.6692453290012
75,55,0.2,"TT",19.1710223953875
75,60,0.2,"TT",14.7820217204236
75,65,0.2,"TT",13.759321860239
75,70,0.2,"TT",16.0624710306186
75,75,0.2,"TT",15.3528629522053
75,40,0.2,"TT",17.3009220286634
75,45,0.2,"TT",19.1795821488162
75,50,0.2,"TT",18.9597976842603
75,55,0.2,"TT",17.3705888544761
75,60,0.2,"TT",16.4662247688838
75,65,0.2,"TT",16.6747858032203
75,70,0.2,"TT",17.4930841021893
75,75,0.2,"TT",15.3216293139096
75,40,0.2,"TT",20.8763296678127
75,45,0.2,"TT",18.4295981148492
75,50,0.2,"TT",17.8728294240658
75,55,0.2,"TT",16.1336205280269
75,60,0.2,"TT",16.1926072721589
75,65,0.2,"TT",15.7776520446704
75,70,0.2,"TT",14.3432477409916
75,75,0.2,"TT",15.2676913057784
75,40,0.2,"TT",18.5439337305726
75,45,0.2,"TT",16.7436506869648
75,50,0.2,"TT",18.5214177748711
75,55,0.2,"TT",18.6055529800305
75,60,0.2,"TT",15.942637808458
75,65,0.2,"TT",15.9354636192428
75,70,0.2,"TT",14.7711885936251
75,75,0.2,"TT",15.2366492574475
75,40,0.2,"TT",20.0569132717449
75,45,0.2,"TT",18.6743196838362
75,50,0.2,"TT",17.24328457655
75,55,0.2,"TT",18.096626008578
75,60,0.2,"TT",16.5765708420844
75,65,0.2,"TT",16.1647864576686
75,70,0.2,"TT",15.1776007590725
75,75,0.2,"TT",15.471105497389
75,40,0.2,"TT",19.3795540451444
75,45,0.2,"TT",20.0767484528034
75,50,0.2,"TT",17.4270333594753
75,55,0.2,"TT",18.7511741698532
75,60,0.2,"TT",18.5718244204793
75,65,0.2,"TT",16.6179728432081
75,70,0.2,"TT",17.0682167906719
75,75,0.2,"TT",14.898690207529
75,40,0.2,"TT",18.3349496689024
75,45,0.2,"TT",18.0862616694624
75,50,0.2,"TT",17.0000614151173
75,55,0.2,"TT",15.5595236718308
75,60,0.2,"TT",18.2850137136026
75,65,0.2,"TT",17.2372715166094
75,70,0.2,"TT",14.7411562099988
75,75,0.2,"TT",15.299715071845
75,40,0.2,"TT",20.0163626155452
75,45,0.2,"TT",18.1939207722961
75,50,0.2,"TT",19.9495267975791
75,55,0.2,"TT",15.6725108604426
75,60,0.2,"TT",17.1331970807615
75,65,0.2,"TT",16.6798323933115
75,70,0.2,"TT",16.59130613608
75,75,0.2,"TT",16.2244605479908
75,40,0.2,"TT",19.3163342862317
75,45,0.2,"TT",18.4075359970534
75,50,0.2,"TT",17.324352646673
75,55,0.2,"TT",17.9177056634794
75,60,0.2,"TT",15.6391984547843
75,65,0.2,"TT",15.4555910381688
75,70,0.2,"TT",15.065542184444
75,75,0.2,"TT",15.2956027324844
75,40,0.2,"TT",19.128369577302
75,45,0.2,"TT",19.1142857955291
75,50,0.2,"TT",18.6104845859301
75,55,0.2,"TT",17.9998750875298
75,60,0.2,"TT",16.9582444673997
75,65,0.2,"TT",15.8406208066717
75,70,0.2,"TT",16.0339865592374
75,75,0.2,"TT",14.7050731169268
75,40,0.2,"TT",20.9533273182513
75,45,0.2,"TT",18.5782026174653
75,50,0.2,"TT",18.1487546956865
75,55,0.2,"TT",18.5825234549012
75,60,0.2,"TT",15.0698383915902
75,65,0.2,"TT",16.1913202823987
75,70,0.2,"TT",15.6462862194951
75,75,0.2,"TT",15.3771059202931
75,40,0.2,"TT",20.0671327249892
75,45,0.2,"TT",18.9058600937174
75,50,0.2,"TT",17.6841236818934
75,55,0.2,"TT",15.7646915407235
75,60,0.2,"TT",15.2111371152418
75,65,0.2,"TT",17.4535428850781
75,70,0.2,"TT",14.9987792065524
75,75,0.2,"TT",16.0211720457795
75,40,0.2,"TT",20.1316980719104
75,45,0.2,"TT",18.7781300750347
75,50,0.2,"TT",17.3213840124792
75,55,0.2,"TT",17.4607679967158
75,60,0.2,"TT",17.1394389564197
75,65,0.2,"TT",15.3832451277411
75,70,0.2,"TT",17.1485891296457
75,75,0.2,"TT",14.4409772223125
75,40,0.2,"TT",19.2522982737052
75,45,0.2,"TT",18.6142119653156
75,50,0.2,"TT",17.5502411770568
75,55,0.2,"TT",16.4546438982125
75,60,0.2,"TT",16.6972990621447
75,65,0.2,"TT",14.6390789400409
75,70,0.2,"TT",15.9960914947554
75,75,0.2,"TT",15.7079190006509
75,40,0.2,"TT",19.7786928913991
75,45,0.2,"TT",18.1085647973706
75,50,0.2,"TT",18.3216995073611
75,55,0.2,"TT",19.1032311970374
75,60,0.2,"TT",15.8805302335081
75,65,0.2,"TT",16.6604791683872
75,70,0.2,"TT",15.6919637683757
75,75,0.2,"TT",13.741149090043
75,40,0.2,"TT",18.3614191189799
75,45,0.2,"TT",16.738610982417
75,50,0.2,"TT",18.5906904504737
75,55,0.2,"TT",17.8901243262498
75,60,0.2,"TT",17.3417057847169
75,65,0.2,"TT",15.6826187190496
75,70,0.2,"TT",16.358383757383
75,75,0.2,"TT",15.0168189477657
75,40,0.2,"TT",19.8601405213711
75,45,0.2,"TT",17.2268575745392
75,50,0.2,"TT",17.6516351267612
75,55,0.2,"TT",16.3572432710946
75,60,0.2,"TT",18.1821580365321
75,65,0.2,"TT",15.6875972730775
75,70,0.2,"TT",14.4415747962878
75,75,0.2,"TT",15.7392883590421
75,40,0.2,"TT",19.2100479894827
75,45,0.2,"TT",18.8705746173868
75,50,0.2,"TT",16.7666184820006
75,55,0.2,"TT",18.1204775082983
75,60,0.2,"TT",17.2394674518001
75,65,0.2,"TT",16.0714511506844
75,70,0.2,"TT",14.7697045501921
75,75,0.2,"TT",13.6588778594434
75,40,0.2,"TT",18.760136066547
75,45,0.2,"TT",18.6092680224155
75,50,0.2,"TT",17.1611255371593
75,55,0.2,"TT",16.5567232909478
75,60,0.2,"TT",17.1834690315114
75,65,0.2,"TT",15.1538377777938
75,70,0.2,"TT",15.1348051145256
75,75,0.2,"TT",12.7359801210824
75,40,0.2,"TT",18.0987591607803
75,45,0.2,"TT",17.9160071360798
75,50,0.2,"TT",17.8982516049534
75,55,0.2,"TT",17.3654056585859
75,60,0.2,"TT",15.4911480856783
75,65,0.2,"TT",16.2773120148508
75,70,0.2,"TT",15.422649427349
75,75,0.2,"TT",16.4896612536021
75,40,0.2,"TT",18.8606788451989
75,45,0.2,"TT",17.8236986839272
75,50,0.2,"TT",17.7782980655639
75,55,0.2,"TT",18.3308729781173
75,60,0.2,"TT",17.1705230029669
75,65,0.2,"TT",14.3987624757928
75,70,0.2,"TT",17.2051364696948
75,75,0.2,"TT",15.4446558868369
75,40,0.2,"TT",20.5455938633307
75,45,0.2,"TT",18.6048161633606
75,50,0.2,"TT",16.313667147496
75,55,0.2,"TT",17.5756484874381
75,60,0.2,"TT",17.3189156034911
75,65,0.2,"TT",16.2829972294861
75,70,0.2,"TT",17.2726569153364
75,75,0.2,"TT",14.327595314066
75,40,0.2,"TT",19.4830524027524
75,45,0.2,"TT",19.7925367130961
75,50,0.2,"TT",18.0433752647785
75,55,0.2,"TT",17.2076867737096
75,60,0.2,"TT",16.2484019778177
75,65,0.2,"TT",14.4747127291529
75,70,0.2,"TT",16.1765087799348
75,75,0.2,"TT",16.3328060271263
75,40,0.2,"TT",19.3438177025103
75,45,0.2,"TT",17.3971032295137
75,50,0.2,"TT",16.6244959096038
75,55,0.2,"TT",19.4468335610665
75,60,0.2,"TT",15.7870799161579
75,65,0.2,"TT",17.6053119504192
75,70,0.2,"TT",15.2927406002088
75,75,0.2,"TT",14.8115429084056
75,40,0.2,"TT",19.7837473853089
75,45,0.2,"TT",18.6569114754934
75,50,0.2,"TT",18.004643132203
75,55,0.2,"TT",17.248714470295
75,60,0.2,"TT",17.2037448674569
75,65,0.2,"TT",16.962263356337
75,70,0.2,"TT",15.2673967788288
75,75,0.2,"TT",16.2281106203252
75,40,0.2,"TT",20.1864605295625
75,45,0.2,"TT",18.4780527915546
75,50,0.2,"TT",17.5010599660615
75,55,0.2,"TT",17.6999051320136
75,60,0.2,"TT",15.966916582227
75,65,0.2,"TT",14.2068387978723
75,70,0.2,"TT",15.656125243918
75,75,0.2,"TT",15.1896362228883
75,40,0.2,"TT",19.7903300300846
75,45,0.2,"TT",18.1268815706952
75,50,0.2,"TT",17.5878770182824
75,55,0.2,"TT",17.2077124400697
75,60,0.2,"TT",16.344682233618
75,65,0.2,"TT",15.467204377325
75,70,0.2,"TT",14.9557578234588
75,75,0.2,"TT",14.9154098189824
75,40,0.2,"TT",19.2151772962485
75,45,0.2,"TT",16.7252784543503
75,50,0.2,"TT",18.2162409852021
75,55,0.2,"TT",16.2798237519388
75,60,0.2,"TT",13.6325273507118
75,65,0.2,"TT",15.0465624979861
75,70,0.2,"TT",14.8799369739548
75,75,0.2,"TT",14.6759331498043
75,40,0.2,"TT",18.976730521604
75,45,0.2,"TT",17.6017532837484
75,50,0.2,"TT",16.3459827797207
75,55,0.2,"TT",17.1166791144958
75,60,0.2,"TT",16.7977373052787
75,65,0.2,"TT",15.3523849334782
75,70,0.2,"TT",17.3412358608348
75,75,0.2,"TT",14.964826670193
75,40,0.2,"TT",19.9614704629901
75,45,0.2,"TT",17.6310778757913
75,50,0.2,"TT",17.6894859853569
75,55,0.2,"TT",14.8042853342957
75,60,0.2,"TT",16.1975762586761
75,65,0.2,"TT",16.5679505330657
75,70,0.2,"TT",14.3061920045588
75,75,0.2,"TT",14.3520069299285
75,40,0.2,"TT",19.7770765836392
75,45,0.2,"TT",19.7715286784624
75,50,0.2,"TT",20.2217383662114
75,55,0.2,"TT",17.5420204570164
75,60,0.2,"TT",16.523782346542
75,65,0.2,"TT",18.2495234969426
75,70,0.2,"TT",14.7530643213309
75,75,0.2,"TT",15.688449259049
75,40,0.2,"TT",18.5518288919641
75,45,0.2,"TT",18.9339115389728
75,50,0.2,"TT",16.6446125383732
75,55,0.2,"TT",17.9415961759237
75,60,0.2,"TT",17.0401463392248
75,65,0.2,"TT",14.7985443565061
75,70,0.2,"TT",14.8195194265786
75,75,0.2,"TT",14.3043242524566
75,40,0.2,"TT",19.818074565317
75,45,0.2,"TT",17.9925775031044
75,50,0.2,"TT",18.4406958810619
75,55,0.2,"TT",19.4985600580865
75,60,0.2,"TT",16.5041616771974
75,65,0.2,"TT",14.9487410435388
75,70,0.2,"TT",15.4979484111175
75,75,0.2,"TT",16.3808012314088
75,40,0.2,"TT",17.58043735408
75,45,0.2,"TT",17.2768932890962
75,50,0.2,"TT",16.5934204574363
75,55,0.2,"TT",17.6217635377479
75,60,0.2,"TT",17.7750329660353
75,65,0.2,"TT",15.8213423680762
75,70,0.2,"TT",12.6840828852367
75,75,0.2,"TT",14.3317151497463
75,40,0.2,"TT",19.5751968238499
75,45,0.2,"TT",18.673849834157
75,50,0.2,"TT",19.4358714296744
75,55,0.2,"TT",16.8380328990859
75,60,0.2,"TT",16.8628793005479
75,65,0.2,"TT",16.2814252735481
75,70,0.2,"TT",16.0577829736337
75,75,0.2,"TT",13.8911681251855
75,40,0.2,"TT",19.1967138571671
75,45,0.2,"TT",17.0340479009895
75,50,0.2,"TT",18.3258819711933
75,55,0.2,"TT",17.5069477016434
75,60,0.2,"TT",15.9967127285504
75,65,0.2,"TT",17.6226422165168
75,70,0.2,"TT",16.6828877033691
75,75,0.2,"TT",15.2072741134267
75,40,0.2,"TT",18.1533217186677
75,45,0.2,"TT",15.9533024606185
75,50,0.2,"TT",18.9483397265685
75,55,0.2,"TT",16.0754653247365
75,60,0.2,"TT",15.7893423127608
75,65,0.2,"TT",14.5592333115207
75,70,0.2,"TT",16.3039666382803
75,75,0.2,"TT",15.7353040102818
75,40,0.2,"TT",18.6210468093833
75,45,0.2,"TT",18.0722102331437
75,50,0.2,"TT",16.5975412600258
75,55,0.2,"TT",16.9563497022106
75,60,0.2,"TT",16.3206660452051
75,65,0.2,"TT",16.5426421831714
75,70,0.2,"TT",15.370391196889
75,75,0.2,"TT",14.851665030888
75,40,0.2,"TT",20.5594175100658
75,45,0.2,"TT",19.8045141112663
75,50,0.2,"TT",17.8231633547692
75,55,0.2,"TT",16.5179528136835
75,60,0.2,"TT",16.7231197496989
75,65,0.2,"TT",16.5891948360618
75,70,0.2,"TT",15.4089790711001
75,75,0.2,"TT",15.1270021554444
75,40,0.2,"TT",18.5164819667964
75,45,0.2,"TT",20.8638870276501
75,50,0.2,"TT",18.4947003091239
75,55,0.2,"TT",16.6601304650581
