"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
79,75,0.3,"TT",10.3991459868085
79,70,0.3,"TT",10.648487269789
75,75,0.3,"TT",8.57841433775723
79,75,0.3,"TT",10.5954365615319
79,70,0.3,"TT",10.3090279932554
75,75,0.3,"TT",10.984471180621
79,75,0.3,"TT",10.2787640021748
79,70,0.3,"TT",10.3510038023098
75,75,0.3,"TT",8.14562446801132
79,75,0.3,"TT",9.83119310261423
79,70,0.3,"TT",8.96792080355758
75,75,0.3,"TT",10.7215041960801
79,75,0.3,"TT",9.3337965729103
79,70,0.3,"TT",9.89229414735713
75,75,0.3,"TT",8.916965436053
79,75,0.3,"TT",11.3940785228662
79,70,0.3,"TT",9.45261401350012
75,75,0.3,"TT",9.18447258498495
79,75,0.3,"TT",7.8336399413329
79,70,0.3,"TT",11.4109217760269
75,75,0.3,"TT",9.90761235175885
79,75,0.3,"TT",9.44212289110789
79,70,0.3,"TT",10.2964347236541
75,75,0.3,"TT",8.77792260125649
79,75,0.3,"TT",10.7350597750068
79,70,0.3,"TT",10.4860099530784
75,75,0.3,"TT",11.3209208547946
79,75,0.3,"TT",10.1673723062157
79,70,0.3,"TT",10.7011513567512
75,75,0.3,"TT",9.37455396633711
79,75,0.3,"TT",9.90583194463106
79,70,0.3,"TT",10.0942524831125
75,75,0.3,"TT",8.49424114925669
79,75,0.3,"TT",10.8937957705465
79,70,0.3,"TT",10.5692350333179
75,75,0.3,"TT",9.99060603102128
79,75,0.3,"TT",10.4001822123214
79,70,0.3,"TT",11.6413819562328
75,75,0.3,"TT",11.1128029530116
79,75,0.3,"TT",7.68454503575084
79,70,0.3,"TT",10.3843606870133
75,75,0.3,"TT",11.2263763320597
79,75,0.3,"TT",11.2859564438216
79,70,0.3,"TT",10.1712752179457
75,75,0.3,"TT",10.0906073254733
79,75,0.3,"TT",10.0352129889446
79,70,0.3,"TT",9.2475400709814
75,75,0.3,"TT",9.47941329204383
79,75,0.3,"TT",10.9738566414808
79,70,0.3,"TT",10.2282201291059
75,75,0.3,"TT",11.0446077480421
79,75,0.3,"TT",11.4614724726072
79,70,0.3,"TT",12.3065356595027
75,75,0.3,"TT",9.83079326682613
79,75,0.3,"TT",11.6747182433259
79,70,0.3,"TT",11.648173137123
75,75,0.3,"TT",10.3024169728584
79,75,0.3,"TT",10.7404809499121
79,70,0.3,"TT",10.4674701764267
75,75,0.3,"TT",10.2565147176507
79,75,0.3,"TT",10.4254174162902
79,70,0.3,"TT",8.87393055938857
75,75,0.3,"TT",10.4722790223485
79,75,0.3,"TT",9.2807980028839
79,70,0.3,"TT",10.7355679375582
75,75,0.3,"TT",9.32643216941581
79,75,0.3,"TT",10.292450320171
79,70,0.3,"TT",8.25935591175023
75,75,0.3,"TT",10.2827798828438
79,75,0.3,"TT",10.3346397967031
79,70,0.3,"TT",11.0202098657704
75,75,0.3,"TT",10.3704162030049
79,75,0.3,"TT",11.1187756654512
79,70,0.3,"TT",9.13504778543149
75,75,0.3,"TT",9.05912904033069
79,75,0.3,"TT",9.46241169896337
79,70,0.3,"TT",10.9480893061874
75,75,0.3,"TT",10.5903831640049
79,75,0.3,"TT",10.8163739672837
79,70,0.3,"TT",9.75587104582553
75,75,0.3,"TT",10.1511075391536
79,75,0.3,"TT",10.6684756173961
79,70,0.3,"TT",11.4921334778003
75,75,0.3,"TT",11.3371681888971
79,75,0.3,"TT",9.4618924814904
79,70,0.3,"TT",10.4071117023428
75,75,0.3,"TT",9.59285423871028
79,75,0.3,"TT",10.2232408652327
79,70,0.3,"TT",11.7416061200851
75,75,0.3,"TT",8.42132877659529
79,75,0.3,"TT",10.3993120557854
79,70,0.3,"TT",10.0035816251918
75,75,0.3,"TT",9.01957294883062
79,75,0.3,"TT",10.3643914224042
79,70,0.3,"TT",10.3578910471577
75,75,0.3,"TT",10.5962320868664
79,75,0.3,"TT",10.9794417895157
79,70,0.3,"TT",8.90922137031439
75,75,0.3,"TT",9.60440657359122
79,75,0.3,"TT",9.04069621560961
79,70,0.3,"TT",10.2405905879445
75,75,0.3,"TT",9.05774553183493
79,75,0.3,"TT",10.4824165320208
79,70,0.3,"TT",10.3540296509681
75,75,0.3,"TT",11.4527489405535
79,75,0.3,"TT",10.4129138193852
79,70,0.3,"TT",10.8677980063545
